domain,equipment_type,variant,value,name,english,source
attack_tier,18,melee,91,355 |      |DEF+100 (Set Upgrade to 0 !!!),355 |      |DEF+100 (Set Upgrade to 0 !!!),mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,0,110 |      |,110 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,1,120 |      | DEF+10,120 |      | DEF+10,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,2,130 | +10% |,130 | +10% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,3,140 |      |,140 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,4,150 |      | DEF+15,150 |      | DEF+15,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,5,160 | +15% |,160 | +15% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,6,170 |      |,170 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,7,170 | +15% |,170 | +15% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,8,170 |      | DEF+20,170 |      | DEF+20,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,9,180 |      |,180 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,10,170 |      | DEF+20,170 |      | DEF+20,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,11,180 | +20% |,180 | +20% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,12,190 |      |,190 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,13,230 | -25% |,230 | -25% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,14,210 | +20% |,210 | +20% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,15,240 |      |,240 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,16,250 | +10% | DEF+20,250 | +10% | DEF+20,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,17,270 |      |,270 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,18,290 | +10% |,290 | +10% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,19,310 |      | DEF+5,310 |      | DEF+5,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,20,340 | -25% |,340 | -25% |,mh4edit-mit-save-id-en-fallback
attack_tier,19,melee,91,355 |      |DEF+100 (Set Upgrade to 0 !!!),355 |      |DEF+100 (Set Upgrade to 0 !!!),mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,0,110 |      |,110 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,1,120 |      | DEF+10,120 |      | DEF+10,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,2,130 | +10% |,130 | +10% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,3,140 |      |,140 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,4,150 |      | DEF+15,150 |      | DEF+15,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,5,160 | +15% |,160 | +15% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,6,170 |      |,170 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,7,170 | +15% |,170 | +15% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,8,170 |      | DEF+20,170 |      | DEF+20,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,9,180 |      |,180 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,10,170 |      | DEF+20,170 |      | DEF+20,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,11,180 | +20% |,180 | +20% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,12,190 |      |,190 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,13,230 | -25% |,230 | -25% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,14,210 | +20% |,210 | +20% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,15,240 |      |,240 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,16,250 | +10% | DEF+20,250 | +10% | DEF+20,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,17,270 |      |,270 |      |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,18,290 | +10% |,290 | +10% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,19,310 |      | DEF+5,310 |      | DEF+5,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,20,340 | -25% |,340 | -25% |,mh4edit-mit-save-id-en-fallback
attack_tier,20,melee,91,355 |      |DEF+100 (Set Upgrade to 0 !!!),355 |      |DEF+100 (Set Upgrade to 0 !!!),mh4edit-mit-save-id-en-fallback
attribute_type,7,dex,1,火,Fire,mh4g-dex-build7
attribute_type,7,dex,2,水,Wat,mh4g-dex-build7
attribute_type,7,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,7,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,7,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,7,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,7,dex,7,麻,Para,mh4g-dex-build7
attribute_type,7,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,7,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,7,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,7,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,8,dex,1,火,Fire,mh4g-dex-build7
attribute_type,8,dex,2,水,Wat,mh4g-dex-build7
attribute_type,8,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,8,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,8,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,8,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,8,dex,7,麻,Para,mh4g-dex-build7
attribute_type,8,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,8,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,8,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,8,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,9,dex,1,火,Fire,mh4g-dex-build7
attribute_type,9,dex,2,水,Wat,mh4g-dex-build7
attribute_type,9,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,9,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,9,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,9,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,9,dex,7,麻,Para,mh4g-dex-build7
attribute_type,9,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,9,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,9,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,9,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,10,dex,1,火,Fire,mh4g-dex-build7
attribute_type,10,dex,2,水,Wat,mh4g-dex-build7
attribute_type,10,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,10,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,10,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,10,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,10,dex,7,麻,Para,mh4g-dex-build7
attribute_type,10,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,10,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,10,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,10,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,11,dex,1,火,Fire,mh4g-dex-build7
attribute_type,11,dex,2,水,Wat,mh4g-dex-build7
attribute_type,11,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,11,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,11,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,11,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,11,dex,7,麻,Para,mh4g-dex-build7
attribute_type,11,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,11,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,11,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,11,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,12,dex,1,火,Fire,mh4g-dex-build7
attribute_type,12,dex,2,水,Wat,mh4g-dex-build7
attribute_type,12,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,12,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,12,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,12,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,12,dex,7,麻,Para,mh4g-dex-build7
attribute_type,12,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,12,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,12,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,12,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,13,dex,1,火,Fire,mh4g-dex-build7
attribute_type,13,dex,2,水,Wat,mh4g-dex-build7
attribute_type,13,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,13,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,13,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,13,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,13,dex,7,麻,Para,mh4g-dex-build7
attribute_type,13,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,13,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,13,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,13,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,14,dex,1,火,Fire,mh4g-dex-build7
attribute_type,14,dex,2,水,Wat,mh4g-dex-build7
attribute_type,14,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,14,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,14,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,14,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,14,dex,7,麻,Para,mh4g-dex-build7
attribute_type,14,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,14,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,14,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,14,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,15,dex,1,火,Fire,mh4g-dex-build7
attribute_type,15,dex,2,水,Wat,mh4g-dex-build7
attribute_type,15,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,15,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,15,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,15,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,15,dex,7,麻,Para,mh4g-dex-build7
attribute_type,15,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,15,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,15,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,15,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,16,dex,1,火,Fire,mh4g-dex-build7
attribute_type,16,dex,2,水,Wat,mh4g-dex-build7
attribute_type,16,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,16,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,16,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,16,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,16,dex,7,麻,Para,mh4g-dex-build7
attribute_type,16,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,16,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,16,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,16,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,17,dex,1,火,Fire,mh4g-dex-build7
attribute_type,17,dex,2,水,Wat,mh4g-dex-build7
attribute_type,17,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,17,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,17,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,17,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,17,dex,7,麻,Para,mh4g-dex-build7
attribute_type,17,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,17,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,17,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,17,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,18,dex,1,火,Fire,mh4g-dex-build7
attribute_type,18,dex,2,水,Wat,mh4g-dex-build7
attribute_type,18,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,18,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,18,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,18,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,18,dex,7,麻,Para,mh4g-dex-build7
attribute_type,18,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,18,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,18,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,18,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,19,dex,1,火,Fire,mh4g-dex-build7
attribute_type,19,dex,2,水,Wat,mh4g-dex-build7
attribute_type,19,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,19,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,19,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,19,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,19,dex,7,麻,Para,mh4g-dex-build7
attribute_type,19,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,19,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,19,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,19,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_type,20,dex,1,火,Fire,mh4g-dex-build7
attribute_type,20,dex,2,水,Wat,mh4g-dex-build7
attribute_type,20,dex,3,雷,Thun,mh4g-dex-build7
attribute_type,20,dex,4,冰,Ice,mh4g-dex-build7
attribute_type,20,dex,5,龙,Dra,mh4g-dex-build7
attribute_type,20,dex,6,毒,Pois,mh4g-dex-build7
attribute_type,20,dex,7,麻,Para,mh4g-dex-build7
attribute_type,20,dex,8,眠,Sleep,mh4g-dex-build7
attribute_type,20,dex,9,爆破,Blast,mh4g-dex-build7
attribute_type,20,relic,0,None,None,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,1,Fire,Fire,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,2,Water,Water,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,3,Thunder,Thunder,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,4,Dragon,Dragon,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,5,Ice,Ice,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,6,Poison,Poison,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,7,Paralysis,Paralysis,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,8,Sleep,Sleep,mh4edit-mit-save-id-en-fallback
attribute_type,20,relic,9,Blast,Blast,mh4edit-mit-save-id-en-fallback
attribute_value,7,high,0,180,180,mh4edit-mit-save-id-en-fallback
